client_id,account_number,num_trades,total_volume,partner_id,bank_id,bank_name,entity_name,is_in_fraud_ring
C_000297,8018B5A10,1,4000.42,P_0141,1490,Italy Bank #95,Partnership #46767,True
C_000298,8018F8400,1,319.22,P_0072,21387,Greece Bank #77,Partnership #23412,False
C_000299,801928280,1,1080988.21,P_0170,22828,Bank of Chicago,Partnership #4032,True
C_000300,801976F00,1,125.32,P_0155,33758,Oak Bancorp,Partnership #53828,False
C_000301,801977590,1,26770.68,P_0044,21174,Bank of the West,Partnership #4105,True
C_000302,801986020,1,4290.31,P_0194,1362,Golden Bancorp,Sole Proprietorship #3916,False
C_000303,801987F50,1,1341.47,P_0194,3149,Acme Federal Bank,Partnership #4130,False
C_000304,8019883B0,1,237.87,P_0194,220,National Bank of Pittsburgh,Corporation #3156,False
C_000305,801988770,1,2813.23,P_0194,795,First Bank of Montpelier,Corporation #3157,False
C_000306,80198C590,1,2044.06,P_0194,2439,Savings Bank of Huron,Sole Proprietorship #3914,False
C_000307,80198C680,1,486.61,P_0194,14077,Bank of Portland,Partnership #11414,False
C_000308,80198F0D0,1,3934.62,P_0194,1411,Bank of the South,Corporation #3167,False
C_000309,801998160,1,16318.21,P_0141,10,National Bank of Laramie,Sole Proprietorship #3921,True
C_000310,8019D0940,1,2384.81,P_0041,13057,France Bank #35,Partnership #24643,True
C_000311,801A5B470,1,19195.0,P_0007,11107,Savings Bank of New Orleans,Sole Proprietorship #9744,True
C_000312,801A8B2F0,1,2453.56,P_0083,2591,France Bank #75,Corporation #43329,True
C_000313,801ABC430,1,10475.35,P_0173,1588,National Bank of Boston,Sole Proprietorship #4116,True
C_000314,801ADDA10,1,2176.84,P_0098,21387,Greece Bank #77,Corporation #21196,False
C_000315,801ADF2D0,1,219.72,P_0098,23555,Ireland Bank #96,Sole Proprietorship #26393,False
C_000316,801AE14F0,1,1350.77,P_0098,13858,Italy Bank #97,Partnership #23367,False
C_000317,801AE4070,1,2561.71,P_0040,3489,Ireland Bank #71,Partnership #24782,True
C_000318,801AE6C10,1,2191.96,P_0098,12797,Italy Bank #304,Partnership #28476,False
C_000319,801AE8FD0,1,4046.71,P_0098,21745,Austria Bank #2,Sole Proprietorship #22244,False
C_000320,801AEAD60,1,1005.24,P_0098,2467,Germany Bank #88,Corporation #24345,False
C_000321,801AEF5A0,1,2018.0,P_0098,11657,Italy Bank #73,Partnership #28705,False
C_000322,801AF0C40,1,1540.48,P_0098,1669,Germany Bank #38,Sole Proprietorship #25062,False
C_000323,801AF7AE0,1,3297.67,P_0098,23,Germany Bank #18,Corporation #20908,False
C_000324,801AF7B80,1,333.65,P_0098,11,Finland Bank #0,Corporation #24647,False
C_000325,801B02270,1,2950.14,P_0098,12004,Italy Bank #53,Partnership #22388,False
C_000326,801B91CF0,1,2598.58,P_0053,24144,France Bank #52,Partnership #22388,False
C_000327,801B92F40,1,4078.81,P_0053,22758,Germany Bank #120,Partnership #25271,False
C_000328,801B95CC0,1,1279.03,P_0151,3655,Netherlands Bank #72,Corporation #20961,False
C_000329,801B96120,1,164.03,P_0053,23,Germany Bank #18,Sole Proprietorship #24307,False
C_000330,801B96B20,1,3386.61,P_0053,21831,Germany Bank #179,Corporation #20450,False
C_000331,801B96F30,1,1623.56,P_0151,13858,Italy Bank #97,Partnership #7964,False
C_000332,801B96F30,1,3928.94,P_0053,13858,Italy Bank #97,Partnership #7964,False
C_000333,801B984E0,1,172.78,P_0151,21387,Greece Bank #77,Corporation #51026,False
C_000334,801B9D380,1,1267.12,P_0151,11657,Italy Bank #73,Corporation #21119,False
C_000335,801B9D4C0,1,847.84,P_0053,1665,Savings Bank of Los Angeles,Corporation #20520,False
C_000336,801B9E2E0,1,713.16,P_0151,1916,Slovakia Bank #106,Sole Proprietorship #3072,False
C_000337,801B9F6A0,1,2620.77,P_0151,410,Germany Bank #126,Partnership #46824,False
C_000338,801B9F970,1,3555.24,P_0151,1916,Slovakia Bank #106,Partnership #23983,False
C_000339,801B9F970,1,1087.85,P_0053,1916,Slovakia Bank #106,Partnership #23983,False
C_000340,801B9FC90,1,374.01,P_0056,3659,Italy Bank #4806,Corporation #53531,False
C_000341,801BA07D0,1,1883.97,P_0151,1299,France Bank #40,Corporation #24943,False
C_000342,801BA2B00,1,4191.18,P_0151,11,Finland Bank #0,Corporation #23074,False
C_000343,801BA30D0,1,3042.82,P_0053,1665,Savings Bank of Los Angeles,Sole Proprietorship #22320,False
C_000344,801BC6530,1,22.64,P_0056,34711,Spain Bank #4687,Sole Proprietorship #22317,False
C_000345,801BCE220,1,17842.65,P_0019,4523,Savings Bank of Detroit,Corporation #3400,True
C_000346,801BE1590,1,11002.46,P_0110,23537,Capital Trust Bank,Partnership #4443,True
C_000347,801BF5B20,1,2080.52,P_0096,2053,First Bank of Tampa,Sole Proprietorship #4273,False
C_000348,801BF60F0,1,2643.75,P_0096,11813,Savings Bank of Fairfield,Corporation #221,False
C_000349,801BF6E80,1,3825.01,P_0096,1457,National Bank of Helena,Sole Proprietorship #4275,False
C_000350,801BF8C30,1,3786.94,P_0096,3229,Arbor Savings Bank,Partnership #4500,False
C_000351,801BF9ED0,1,2918.83,P_0088,10,National Bank of Laramie,Corporation #3427,True
C_000352,801C04740,1,1260.42,P_0124,22806,Germany Bank #160,Corporation #21252,False
C_000353,801C050A0,1,1516.48,P_0108,24840,Croatia Bank #36,Corporation #21172,False
C_000354,801C05E50,1,2090.21,P_0013,12561,Spain Bank #37,Sole Proprietorship #23059,False
C_000355,801C060D0,1,221.28,P_0108,1502,Portugal Bank #43,Partnership #24242,False
C_000356,801C060D0,1,3616.2,P_0013,1502,Portugal Bank #43,Partnership #24242,False
C_000357,801C061C0,1,216.78,P_0124,410,Germany Bank #126,Partnership #23418,False
C_000358,801C06260,1,3795.49,P_0124,11056,Germany Bank #214,Sole Proprietorship #23239,False
C_000359,801C06760,1,3215.95,P_0108,24840,Croatia Bank #36,Corporation #20566,False
C_000360,801C096C0,1,1001.92,P_0124,13057,France Bank #35,Sole Proprietorship #22195,False
C_000361,801C09D00,1,1198.93,P_0108,22,Germany Bank #65,Partnership #24971,False
C_000362,801C09D50,1,329.95,P_0124,4259,Germany Bank #21,Partnership #19495,False
C_000363,801C0A520,1,2880.64,P_0013,22,Germany Bank #65,Corporation #20654,False
C_000364,801C0AE50,1,1588.43,P_0108,1502,Portugal Bank #43,Partnership #23252,False
C_000365,801C0C520,1,1095.11,P_0124,1522,Spain Bank #23,Partnership #23646,False
C_000366,801C0C9D0,1,3914.05,P_0124,21387,Greece Bank #77,Corporation #20663,False
C_000367,801C0C9D0,1,988.66,P_0013,21387,Greece Bank #77,Corporation #20663,False
C_000368,801C0DD30,1,2741.47,P_0108,12963,Belgium Bank #79,Sole Proprietorship #23012,False
C_000369,801C0F2B0,1,133.85,P_0124,24482,France Bank #103,Partnership #30131,True
C_000370,801C0F2B0,1,2375.5,P_0013,24482,France Bank #103,Partnership #30131,True
C_000371,801C0F580,1,2317.24,P_0013,14650,Greece Bank #44,Corporation #20520,False
C_000372,801C0FDD0,1,1944.02,P_0013,13858,Italy Bank #97,Sole Proprietorship #27178,False
C_000373,801C0FFB0,1,2484.48,P_0124,23525,France Bank #100,Corporation #20762,False
C_000374,801C0FFB0,1,2767.22,P_0108,23525,France Bank #100,Corporation #20762,False
C_000375,801C152A0,1,18336.63,P_0134,12004,Italy Bank #53,Partnership #28850,True
C_000376,801C3A9F0,1,2155.97,P_0096,4242,National Bank of Portland,Partnership #4499,False
C_000377,801C3D270,1,2583.67,P_0096,11813,Savings Bank of Fairfield,Sole Proprietorship #4279,False
C_000378,801C3E790,1,23.65,P_0096,1412,First Bank of Indianapolis,Partnership #4502,False
C_000379,801C3FBB0,1,95.23,P_0096,3144,Savings Bank of Phoenix,Corporation #16348,False
C_000380,801C63740,1,10861.49,P_0045,3489,Ireland Bank #71,Sole Proprietorship #26382,True
C_000381,801D1AD90,1,4638.2,P_0185,908,Plandor Savings Bank,Partnership #47580,True
C_000382,801D2E530,1,17065.82,P_0154,24963,Germany Bank #60,Sole Proprietorship #23260,True
C_000383,801DA7F20,1,2927.48,P_0156,908,Plandor Savings Bank,Sole Proprietorship #4475,False
C_000384,801DA8990,1,1506.65,P_0156,12,National Bank of the East,Partnership #5392,True
C_000385,801DA8990,1,3055.18,P_0092,12,National Bank of the East,Partnership #5392,True
C_000386,801DAABE0,1,323.37,P_0156,1362,Golden Bancorp,Sole Proprietorship #4478,False
C_000387,801DAAEA0,1,1617.59,P_0156,23537,Capital Trust Bank,Sole Proprietorship #8658,False
C_000388,801DADE60,1,1906.69,P_0156,13037,First Bank of Hartford,Corporation #3585,False
C_000389,801DAFF30,1,1571.14,P_0156,11471,Willows Community Bank,Sole Proprietorship #41683,False
C_000390,801DB1000,1,3044.02,P_0156,795,First Bank of Montpelier,Partnership #4693,False
C_000391,801DB18F0,1,500.3,P_0156,12381,Bank of the East,Partnership #4695,False
C_000392,801DB1D00,1,4921.17,P_0156,3229,Arbor Savings Bank,Partnership #6510,False
C_000393,801DB21F0,1,1216.02,P_0156,2053,First Bank of Tampa,Sole Proprietorship #4479,False
C_000394,801DB2C70,1,3696.65,P_0156,11904,Bank of Billings,Corporation #3587,True
C_000395,801DB4300,1,3899.4,P_0086,22345,Savings Bank of Harrisburg,Partnership #38524,True
C_000396,801DB5620,1,4437.37,P_0156,513,National Bank of New Orleans,Partnership #4706,False
C_000397,801DB94A0,1,16952.33,P_0041,11157,Savings Bank of Miami,Partnership #4697,True
C_000398,801DB9EC0,1,241.92,P_0156,23833,Arbor Federal Bank,Corporation #48561,False
C_000399,801DBE6C0,1,2913.48,P_0156,22345,Savings Bank of Harrisburg,Partnership #4699,False
C_000400,801DD1C70,1,5563.32,P_0117,20,China Bank #6,Corporation #21313,True
C_000401,801E2A890,1,6192.73,P_0088,1522,Spain Bank #23,Partnership #53212,True
C_000402,801E366E0,1,16998.7,P_0154,12,National Bank of the East,Corporation #13384,True
C_000403,801E76F80,1,9588.26,P_0033,1916,Slovakia Bank #106,Sole Proprietorship #23335,True
C_000404,801E7AFA0,1,261.39,P_0056,3522,Germany Bank #3920,Sole Proprietorship #23448,False
C_000405,801EA1CE0,1,840441.34,P_0029,14650,Greece Bank #44,Corporation #21360,True
C_000406,801EB8CA0,1,1170.75,P_0154,14011,Germany Bank #105,Corporation #22476,True
C_000407,801EC18E0,1,12624.57,P_0040,21749,Spain Bank #9,Sole Proprietorship #23355,True
C_000408,801EF79E0,1,15480.79,P_0141,1299,France Bank #40,Partnership #24390,True
C_000409,801F03B10,1,2452.21,P_0159,20,China Bank #6,Corporation #39473,True
C_000410,801F4FAD0,1,78.79,P_0087,2591,France Bank #75,Corporation #20396,False
C_000411,801F4FC10,1,974.24,P_0087,11657,Italy Bank #73,Partnership #3174,False
C_000412,801F6B0A0,1,18334.08,P_0154,11296,Savings Bank of Milford,Corporation #2145,True
C_000413,801F97C50,1,623.95,P_0087,11657,Italy Bank #73,Corporation #20566,False
C_000414,801F9C5C0,1,14.2,P_0056,35060,France Bank #4283,Partnership #29592,False
C_000415,801FA1270,1,1578.47,P_0087,3655,Netherlands Bank #72,Corporation #20829,False
C_000416,801FA2770,1,686.97,P_0087,24840,Croatia Bank #36,Partnership #23616,False
C_000417,801FA49E0,1,1039.48,P_0087,1501,Germany Bank #239,Corporation #20566,False
C_000418,801FA85B0,1,218.4,P_0056,32009,Germany Bank #4242,Partnership #40197,False
C_000419,801FA96C0,1,99213.06,P_0087,22758,Germany Bank #120,Corporation #38363,False
C_000420,801FAB1F0,1,1542.79,P_0087,23525,France Bank #100,Sole Proprietorship #23257,False
C_000421,801FAEF00,1,140.78,P_0087,14663,Germany Bank #234,Corporation #23760,False
C_000422,801FB2A00,1,3510.8,P_0087,24811,Germany Bank #594,Sole Proprietorship #23866,False
C_000423,801FD9E70,1,14539.47,P_0062,24482,France Bank #103,Partnership #24454,True
C_000424,802018210,4,412.16,P_0045,513,National Bank of New Orleans,Partnership #39542,False
C_000425,802042890,1,686.91,P_0056,3360,Italy Bank #438,Corporation #20146,False
C_000426,80206F320,1,1723.08,P_0103,1547,Italy Bank #49,Corporation #24931,False
C_000427,8020706C0,1,7787740.85,P_0103,26463,Germany Bank #286,Corporation #27457,False
C_000428,80208F660,1,1152.9,P_0114,11157,Savings Bank of Miami,Partnership #38510,True
C_000429,8020A44B0,1,221.08,P_0056,32371,Ireland Bank #4136,Corporation #24458,False
C_000430,8020FB5E0,1,450.95,P_0182,1299,France Bank #40,Corporation #20989,True
C_000431,8021199E0,1,9193.65,P_0010,1665,Savings Bank of Los Angeles,Partnership #47026,True
C_000432,80211A0E0,1,20090.35,P_0045,21918,Belgium Bank #87,Partnership #24544,True
C_000433,80218A900,1,3608.47,P_0066,1916,Slovakia Bank #106,Partnership #7964,True
C_000434,8021BC810,1,9719.5,P_0083,13327,Hilltop Community Bank,Corporation #13623,True
C_000435,8021FA9F0,1,3998.1,P_0176,2952,Sunrise Credit Union,Sole Proprietorship #4762,False
C_000436,8021FD2A0,1,1595.65,P_0176,14099,Willows Thrift,Partnership #4982,False
C_000437,8021FE8F0,1,2120.33,P_0176,4403,Spruce Trust Bank,Partnership #4027,False
C_000438,802208C20,1,2005.46,P_0176,2952,Sunrise Credit Union,Sole Proprietorship #5403,False
C_000439,80220DF90,1,1415.9,P_0176,2845,Sea Bank,Corporation #3860,False
C_000440,80221DDB0,1,2631.42,P_0176,14549,Savings Bank of Fairfield,Corporation #3865,False
C_000441,80221F5A0,1,1396.6,P_0176,1420,Golden Bancorp,Sole Proprietorship #4772,False
C_000442,80226C7A0,1,5162.15,P_0110,12,National Bank of the East,Partnership #45924,True
C_000443,80227FC50,2,1125026.1300000001,P_0029,12719,Bank of New Orleans,Partnership #5080,True
C_000444,802288860,1,2898.48,P_0040,13345,Netherlands Bank #113,Corporation #20978,True
C_000445,8022EFC20,1,13501.86,P_0182,3,China Bank #14,Sole Proprietorship #30142,True
C_000446,80236ED50,1,1461046.77,P_0090,22164,Spruce Cooperative Bank,Sole Proprietorship #10265,True
C_000447,802371D80,1,11699.21,P_0161,1411,Bank of the South,Sole Proprietorship #4957,True
C_000448,802396820,1,1093.17,P_0021,24132,Savings Bank of Indianapolis,Sole Proprietorship #16601,False
C_000449,8023970E0,2,1226.56,P_0155,36026,Bank of Chicago,Partnership #14779,False
C_000450,802397850,1,3464.55,P_0021,15723,Baltech Community Bank,Corporation #5724,False
C_000451,80239A430,1,3094.42,P_0021,21940,First Bank of Tampa,Sole Proprietorship #562,True
C_000452,80239B980,1,3067.97,P_0021,1411,Bank of the South,Sole Proprietorship #5189,False
C_000453,8023D9D60,1,4087.86,P_0021,4503,Golden Thrift,Sole Proprietorship #10845,False
C_000454,8024018F0,1,2000.15,P_0040,22736,Plandor Savings Bank,Partnership #5236,True
C_000455,802458B00,1,490.33,P_0155,34555,Hearthstone Thrift,Partnership #40589,False
C_000456,80246E400,1,715.04,P_0020,1244,Bank of Arkadelphia,Partnership #7726,False
C_000457,80246EDA0,1,1343.38,P_0020,26024,Hilltop Trust Bank,Partnership #38772,False
C_000458,80248B3E0,1,4719.67,P_0020,4503,Golden Thrift,Sole Proprietorship #6475,False
C_000459,8024C8D80,1,4954.44,P_0020,22164,Spruce Cooperative Bank,Corporation #4175,False
C_000460,8024CAB50,1,4259.52,P_0020,2947,Savings Bank of Butte,Partnership #3865,False
C_000461,8024CABF0,1,688.15,P_0020,16136,Heath Savings Bank,Partnership #12039,False
C_000462,80250A0C0,1,4485.28,P_0021,3242,Plateau Community Bank,Corporation #36824,False
C_000463,80250C670,1,2170.39,P_0021,2991,Savings Bank of Sacramento,Partnership #5471,False
C_000464,802555EE0,1,13717.1,P_0083,4403,Spruce Trust Bank,Corporation #40757,True
C_000465,80255E6A0,1,9808.16,P_0040,1588,National Bank of Boston,Corporation #39871,True
C_000466,8026C7E90,1,861.31,P_0012,12797,Italy Bank #304,Corporation #28019,False
C_000467,8026CBAD0,1,2293.69,P_0012,16254,Belgium Bank #152,Sole Proprietorship #23223,False
C_000468,8026CBE40,1,3846.62,P_0012,21745,Austria Bank #2,Sole Proprietorship #23613,False
C_000469,8026D8240,1,5.88,P_0129,220,National Bank of Pittsburgh,Corporation #4334,False
C_000470,8026F8D40,1,3988.31,P_0012,1024,France Bank #51,Corporation #20940,False
C_000471,8027003B0,1,2850.65,P_0012,12561,Spain Bank #37,Corporation #52692,False
C_000472,802702CE0,1,439.16,P_0012,21387,Greece Bank #77,Corporation #21023,False
C_000473,802703870,1,2204.96,P_0012,3335,Spain Bank #450,Corporation #37388,False
C_000474,80273FB80,1,7100.21,P_0045,15723,Baltech Community Bank,Corporation #44991,True
C_000475,80278EF50,1,521.71,P_0056,36693,Spain Bank #4532,Corporation #24787,False
C_000476,8027A9260,1,12580.98,P_0114,1665,Savings Bank of Los Angeles,Sole Proprietorship #5409,True
C_000477,8027CB4E0,1,977235.85,P_0029,15723,Baltech Community Bank,Partnership #14621,True
C_000478,8027D0280,5,415.41,P_0115,13327,Hilltop Community Bank,Sole Proprietorship #5436,False
C_000479,8027E2CB0,1,646.94,P_0056,35039,Germany Bank #4950,Partnership #28514,False
C_000480,80280B1F0,1,1523.0,P_0189,13345,Netherlands Bank #113,Sole Proprietorship #3072,False
C_000481,80280B6F0,1,3728.34,P_0189,11056,Germany Bank #214,Sole Proprietorship #22868,False
C_000482,802813BC0,1,4103.59,P_0189,4259,Germany Bank #21,Corporation #25367,False
C_000483,802814FB0,1,1937.69,P_0189,15055,Germany Bank #92,Sole Proprietorship #45958,False
C_000484,80282AA60,1,2989.94,P_0189,26860,Spain Bank #12,Corporation #20402,False
C_000485,80282E880,1,2314.34,P_0189,21831,Germany Bank #179,Partnership #48335,False
C_000486,80282F050,1,1586.09,P_0189,11852,Netherlands Bank #4,Sole Proprietorship #22836,False
C_000487,80286F5F0,1,15873.31,P_0129,11107,Savings Bank of New Orleans,Corporation #37945,True
C_000488,8028AC420,1,1082.12,P_0039,3123,Spain Bank #64,Corporation #41251,True
C_000489,8028DCAE0,1,214491.64,P_0029,24850,Italy Bank #84,Sole Proprietorship #23867,True
C_000490,8028F11A0,1,4872.74,P_0169,16586,Savings Bank of Danbury,Sole Proprietorship #53700,False
C_000491,8028F33F0,1,4343.46,P_0169,5394,First Bank of Danbury,Partnership #6799,False
C_000492,8028F4240,1,1140.15,P_0169,11813,Savings Bank of Fairfield,Sole Proprietorship #9512,False
C_000493,8028F6660,1,3012.17,P_0169,1244,Bank of Arkadelphia,Corporation #4525,False
C_000494,8028F7EA0,1,3492.42,P_0169,13264,First Bank of Los Angeles,Partnership #8928,False
C_000495,8028F8670,1,2344.27,P_0169,12735,Bank of Hartford,Sole Proprietorship #5572,False
C_000496,80290FD30,1,1244.73,P_0169,12735,Bank of Hartford,Partnership #5528,False
C_000497,802910C20,1,138.49,P_0169,35833,Savings Bank of the Valley,Partnership #16183,False
C_000498,802910E50,1,952.97,P_0169,11405,Savings Bank of Dallas,Corporation #1196,False
C_000499,802919450,1,41.05,P_0190,16109,Acme Federal Bank,Partnership #4703,False
C_000500,802929810,1,7697.08,P_0161,23537,Capital Trust Bank,Partnership #5852,True
C_000501,802934D60,1,879.79,P_0190,15730,Regents Trust Bank,Sole Proprietorship #6095,False
C_000502,80296CA20,1,12562.68,P_0173,12963,Belgium Bank #79,Corporation #20603,True
C_000503,802974110,1,33500.56,P_0086,6075,Savings Bank of Billings,Sole Proprietorship #48037,True
C_000504,802993780,1,14195.02,P_0010,3045,Austria Bank #20,Sole Proprietorship #23877,True
C_000505,802A66370,1,484853.35,P_0034,25981,Bank of Helena,Partnership #5424,True
C_000506,802ABB380,1,260.73,P_0155,35697,Bank of Plattsburg,Partnership #43149,False
C_000507,802C61040,1,18556.23,P_0148,5836,Savings Bank of New York,Sole Proprietorship #4001,True
C_000508,802C72030,1,231.04,P_0056,34906,Germany Bank #4504,Sole Proprietorship #27137,False
C_000509,802CCDF10,1,975628.1,P_0170,513,National Bank of New Orleans,Corporation #10100,True
C_000510,802CE4A20,4,2305.06,P_0010,220,National Bank of Pittsburgh,Sole Proprietorship #6782,False
C_000511,802D0FB40,1,13489.54,P_0064,1522,Spain Bank #23,Sole Proprietorship #24212,True
C_000512,802DDEDC0,1,129.37,P_0056,32183,Spain Bank #1561,Sole Proprietorship #54137,False
C_000513,802E15100,1,1099.53,P_0106,795,First Bank of Montpelier,Partnership #6343,True
C_000514,802E2AD70,1,9731.01,P_0088,4726,Savings Bank of Huron,Sole Proprietorship #17934,True
C_000515,802E5BE90,1,6897.04,P_0158,3420,Savings Bank of Huron,Corporation #4954,False
